TStamp Europe/Helsinki	X [m/s²]	Y [m/s²]	Z [m/s²]
1570546313110	0,882599	0,196133	-9,867741
1570546313115	0,843372	0,117680	-9,945437
1570546313120	0,882599	0,117680	-9,751200
1570546313125	0,961052	0,117680	-9,712348
1570546313130	0,921825	0,156906	-9,751200
1570546313135	0,843372	0,156906	-9,984290
1570546313140	0,843372	0,117680	-9,906593
1570546313145	0,882599	0,117680	-9,984290
1570546313150	0,921825	0,117680	-9,984290
1570546313155	0,961052	0,156906	-9,906593
1570546313160	1,000278	0,117680	-9,828897
1570546313165	1,000278	0,117680	-9,906593
1570546313170	0,961052	0,078453	-9,867741
1570546313175	0,961052	0,078453	-9,906593
1570546313180	0,921825	0,117680	-9,906593
1570546313184	0,843372	0,078453	-9,867741
1570546313189	0,882599	0,117680	-9,867741
1570546313194	0,843372	0,156906	-9,867741
1570546313199	0,843372	0,196133	-9,790044
1570546313204	0,764919	0,117680	-9,828897
1570546313209	0,804145	0,156906	-9,945437
1570546313214	0,804145	0,117680	-9,867741
1570546313219	0,843372	0,117680	-9,828897
1570546313224	0,921825	0,196133	-9,751200
1570546313229	0,882599	0,196133	-9,751200
1570546313234	0,961052	0,196133	-9,828897
1570546313239	0,921825	0,156906	-9,906593
1570546313244	0,882599	0,117680	-9,867741
1570546313249	0,843372	0,117680	-9,828897
1570546313254	0,882599	0,156906	-9,751200
1570546313259	0,843372	0,039227	-9,751200
1570546313264	0,961052	0,156906	-9,790044
1570546313269	0,921825	0,196133	-9,867741
1570546313274	0,843372	0,117680	-9,828897
1570546313279	0,921825	0,156906	-9,790044
1570546313284	0,921825	0,156906	-9,790044
1570546313289	0,921825	0,117680	-9,828897
1570546313294	0,921825	0,156906	-9,828897
1570546313299	0,843372	0,078453	-9,828897
1570546313304	0,921825	0,117680	-9,867741
1570546313309	0,882599	0,156906	-9,751200
1570546313314	0,843372	0,156906	-9,906593
1570546313318	0,882599	0,117680	-9,945437
1570546313323	0,804145	0,156906	-9,906593
1570546313328	0,882599	0,000000	-9,828897
1570546313333	0,843372	0,117680	-9,867741
1570546313338	0,843372	0,117680	-9,828897
1570546313343	0,843372	0,078453	-9,828897
1570546313348	0,921825	0,039227	-9,867741
1570546313353	1,078732	0,196133	-9,828897
1570546313358	1,039505	0,196133	-9,867741
1570546313363	1,039505	0,156906	-9,984290
1570546313368	0,882599	0,039227	-9,945437
1570546313373	0,804145	0,196133	-9,906593
1570546313378	0,843372	0,117680	-9,867741
1570546313383	0,921825	0,078453	-9,790044
1570546313388	0,961052	0,156906	-9,712348
1570546313393	0,882599	0,039227	-9,828897
1570546313398	0,921825	0,156906	-9,906593
1570546313403	0,921825	0,156906	-9,828897
1570546313408	0,961052	0,117680	-9,790044
1570546313413	0,921825	0,039227	-9,751200
1570546313418	0,882599	0,039227	-9,751200
1570546313423	0,843372	0,117680	-9,790044
1570546313428	0,843372	0,156906	-9,828897
1570546313433	0,961052	0,078453	-9,828897
1570546313438	0,882599	0,078453	-9,867741
1570546313443	0,882599	0,117680	-9,828897
1570546313448	0,921825	0,156906	-9,828897
1570546313452	0,921825	0,156906	-9,828897
1570546313457	0,921825	0,078453	-9,712348
1570546313462	0,921825	0,117680	-9,673504
1570546313467	0,921825	0,274586	-9,712348
1570546313472	0,921825	0,235360	-9,751200
1570546313477	0,882599	0,196133	-9,790044
1570546313482	0,921825	0,117680	-9,790044
1570546313487	0,882599	0,078453	-9,790044
1570546313492	0,882599	0,117680	-9,828897
1570546313497	0,921825	0,078453	-9,867741
1570546313502	0,804145	0,039227	-9,906593
1570546313507	0,921825	0,078453	-9,867741
1570546313512	0,921825	0,078453	-9,906593
1570546313517	0,882599	0,078453	-9,984290
1570546313522	0,961052	0,117680	-9,945437
1570546313527	0,921825	0,196133	-9,867741
1570546313532	0,843372	0,196133	-9,867741
1570546313537	0,921825	0,156906	-9,906593
1570546313542	0,843372	0,117680	-9,906593
1570546313547	0,882599	0,078453	-9,790044
1570546313552	0,961052	0,117680	-9,906593
1570546313557	0,882599	0,156906	-9,906593
1570546313562	0,804145	0,078453	-9,828897
1570546313567	0,882599	0,117680	-9,867741
1570546313572	0,921825	0,156906	-9,867741
1570546313577	0,961052	0,156906	-9,790044
1570546313582	0,961052	0,156906	-9,828897
1570546313586	0,843372	0,196133	-9,828897
1570546313591	0,961052	0,117680	-9,751200
1570546313596	0,843372	0,117680	-9,828897
1570546313601	0,882599	0,235360	-9,867741
1570546313606	0,882599	0,156906	-9,945437
1570546313611	0,882599	0,196133	-9,790044
1570546313616	0,921825	0,196133	-9,790044
1570546313621	1,000278	0,078453	-9,790044
1570546313626	1,000278	0,196133	-9,828897
1570546313631	0,961052	0,156906	-9,867741
1570546313636	0,882599	0,156906	-9,867741
1570546313641	0,764919	0,156906	-9,828897
1570546313646	0,882599	0,117680	-9,828897
1570546313651	0,843372	0,117680	-9,790044
1570546313656	0,804145	0,156906	-9,712348
1570546313661	0,921825	0,117680	-9,828897
1570546313666	0,882599	0,117680	-9,906593
1570546313671	0,882599	0,156906	-9,906593
1570546313676	0,921825	0,117680	-9,945437
1570546313681	0,921825	0,039227	-9,945437
1570546313686	0,921825	0,078453	-9,945437
1570546313691	0,882599	0,078453	-9,906593
1570546313696	0,804145	0,156906	-9,906593
1570546313701	0,804145	0,117680	-9,945437
1570546313706	0,921825	0,156906	-9,945437
1570546313711	0,804145	0,078453	-9,945437
1570546313716	0,764919	0,117680	-9,828897
1570546313720	0,843372	0,078453	-9,790044
1570546313725	0,961052	0,078453	-9,751200
1570546313730	0,921825	0,196133	-9,828897
1570546313735	0,843372	0,156906	-9,790044
1570546313740	0,843372	0,156906	-9,828897
1570546313745	0,961052	0,117680	-9,906593
1570546313750	0,882599	0,156906	-9,828897
1570546313755	0,921825	0,117680	-9,790044
1570546313760	0,882599	0,117680	-9,751200
1570546313765	0,961052	0,117680	-9,634650
1570546313770	0,961052	0,117680	-9,634650
1570546313775	0,882599	0,078453	-9,712348
1570546313780	0,843372	0,078453	-9,867741
1570546313785	0,882599	0,117680	-9,828897
1570546313790	0,882599	0,156906	-9,828897
1570546313795	0,961052	0,196133	-9,790044
1570546313800	0,921825	0,117680	-9,828897
1570546313805	0,843372	0,156906	-9,790044
1570546313810	0,921825	0,117680	-9,828897
1570546313815	0,882599	0,117680	-9,867741
1570546313820	0,882599	0,196133	-9,906593
1570546313825	0,921825	0,196133	-9,906593
1570546313830	0,961052	0,156906	-9,945437
1570546313835	0,843372	0,117680	-9,906593
1570546313840	0,882599	0,196133	-9,945437
1570546313845	0,804145	0,196133	-9,828897
1570546313850	0,804145	0,235360	-9,867741
1570546313854	0,843372	0,156906	-9,790044
1570546313859	0,882599	0,196133	-9,867741
1570546313864	0,764919	0,156906	-9,906593
1570546313869	0,804145	0,156906	-9,867741
1570546313874	0,804145	0,117680	-9,867741
1570546313879	0,882599	0,196133	-9,751200
1570546313884	0,882599	0,196133	-9,828897
1570546313889	0,921825	0,156906	-9,790044
1570546313894	0,921825	0,156906	-9,828897
1570546313899	0,921825	0,156906	-9,828897
1570546313904	0,921825	0,117680	-9,867741
1570546313909	0,921825	0,117680	-9,867741
1570546313914	0,921825	0,156906	-9,867741
1570546313919	0,961052	0,117680	-9,828897
1570546313924	0,921825	0,156906	-9,867741
1570546313929	1,000278	0,156906	-9,828897
1570546313934	0,921825	0,039227	-9,867741
1570546313939	0,961052	0,078453	-9,906593
1570546313944	0,961052	0,117680	-9,867741
1570546313949	0,961052	0,117680	-9,828897
1570546313954	0,921825	0,039227	-9,867741
1570546313959	0,882599	0,000000	-9,828897
1570546313964	0,882599	0,039227	-9,867741
1570546313969	0,882599	0,078453	-9,828897
1570546313974	1,000278	0,117680	-9,790044
1570546313979	0,961052	0,156906	-9,828897
1570546313984	0,843372	0,117680	-9,790044
1570546313989	0,843372	0,156906	-9,790044
1570546313993	0,804145	0,156906	-9,906593
1570546313998	0,804145	0,117680	-9,828897
1570546314003	0,804145	0,196133	-9,828897
1570546314008	0,843372	0,196133	-9,751200
1570546314013	0,921825	0,196133	-9,751200
1570546314018	0,921825	0,235360	-9,751200
1570546314023	1,000278	0,196133	-9,867741
1570546314028	0,961052	0,196133	-9,828897
1570546314033	0,882599	0,196133	-9,790044
1570546314038	0,843372	0,196133	-9,828897
1570546314043	0,804145	0,156906	-9,867741
1570546314048	0,882599	0,156906	-9,945437
1570546314053	1,000278	0,156906	-9,867741
1570546314058	1,000278	0,156906	-9,945437
1570546314063	0,961052	0,117680	-9,867741
1570546314068	0,961052	0,117680	-9,790044
1570546314073	0,843372	0,156906	-9,828897
1570546314078	0,961052	0,117680	-9,790044
1570546314083	0,921825	0,117680	-9,867741
1570546314088	0,843372	0,117680	-9,790044
1570546314093	0,921825	0,117680	-9,790044
1570546314098	0,961052	0,117680	-9,790044
1570546314103	0,961052	0,117680	-9,751200
1570546314108	0,882599	0,117680	-9,828897
1570546314113	0,882599	0,156906	-9,790044
1570546314118	0,843372	0,039227	-9,906593
1570546314123	0,843372	0,039227	-9,906593
1570546314127	0,882599	0,078453	-9,828897
1570546314132	0,882599	0,078453	-9,906593
1570546314137	0,921825	0,078453	-9,906593
1570546314142	0,882599	0,039227	-9,828897
1570546314147	0,921825	0,039227	-9,790044
1570546314152	0,882599	0,039227	-9,751200
1570546314157	0,921825	0,156906	-9,712348
1570546314162	0,882599	0,117680	-9,712348
1570546314167	0,804145	0,078453	-9,673504
1570546314172	0,804145	0,078453	-9,712348
1570546314177	0,804145	0,078453	-9,751200
1570546314182	0,843372	0,117680	-9,790044
1570546314187	0,882599	0,117680	-9,828897
1570546314192	0,804145	0,117680	-9,828897
1570546314197	0,843372	0,156906	-9,945437
1570546314202	0,804145	0,078453	-9,867741
1570546314207	0,921825	0,117680	-9,828897
1570546314212	0,921825	0,078453	-9,984290
1570546314217	0,804145	0,078453	-9,828897
1570546314222	0,725692	0,078453	-9,790044
1570546314227	0,804145	0,078453	-9,790044
1570546314232	0,804145	0,078453	-9,867741
1570546314237	0,843372	0,117680	-9,751200
1570546314242	0,843372	0,156906	-9,790044
1570546314247	0,882599	0,156906	-9,790044
1570546314252	0,921825	0,078453	-9,790044
1570546314257	0,961052	0,039227	-9,867741
1570546314261	0,882599	0,078453	-9,751200
1570546314266	0,961052	0,039227	-9,751200
1570546314271	0,882599	0,156906	-9,790044
1570546314276	0,882599	0,117680	-9,867741
1570546314281	1,000278	0,156906	-9,906593
1570546314286	0,921825	0,039227	-9,945437
1570546314291	0,921825	0,000000	-9,867741
1570546314296	0,921825	0,000000	-9,751200
1570546314301	0,882599	-0,039227	-9,751200
1570546314306	0,882599	0,078453	-9,906593
1570546314311	0,804145	0,117680	-9,906593
1570546314316	0,843372	0,117680	-9,906593
1570546314321	0,921825	0,156906	-9,984290
1570546314326	0,921825	0,117680	-9,984290
1570546314331	0,882599	0,156906	-9,945437
1570546314336	1,000278	0,078453	-9,906593
1570546314341	1,000278	0,156906	-9,828897
1570546314346	0,961052	0,117680	-9,790044
1570546314351	0,921825	0,078453	-9,751200
1570546314356	0,843372	0,156906	-9,828897
1570546314361	0,843372	0,117680	-9,906593
1570546314366	0,882599	0,117680	-9,945437
1570546314371	0,843372	0,000000	-9,867741
1570546314376	0,882599	0,156906	-9,906593
1570546314381	0,961052	0,117680	-9,906593
1570546314386	0,921825	0,078453	-9,867741
1570546314391	0,921825	0,078453	-9,984290
1570546314395	1,000278	0,078453	-9,984290
1570546314400	0,961052	0,078453	-9,984290
1570546314405	0,882599	0,117680	-9,906593
1570546314410	0,882599	0,156906	-9,945437
1570546314415	0,961052	0,039227	-9,751200
1570546314420	0,882599	0,117680	-9,751200
1570546314425	0,843372	0,078453	-9,712348
1570546314430	0,843372	0,000000	-9,712348
1570546314435	0,882599	-0,039227	-9,790044
1570546314440	0,882599	0,039227	-9,751200
1570546314445	1,000278	0,117680	-9,790044
1570546314450	0,921825	0,156906	-9,790044
1570546314455	0,843372	0,117680	-9,906593
1570546314460	0,921825	0,196133	-9,867741
1570546314465	0,921825	0,117680	-9,828897
1570546314470	0,804145	0,156906	-9,828897
1570546314475	0,882599	0,078453	-9,673504
1570546314480	0,961052	0,039227	-9,712348
1570546314485	0,921825	0,156906	-9,790044
1570546314490	1,039505	0,117680	-9,751200
1570546314495	1,000278	0,235360	-9,906593
1570546314500	0,882599	0,156906	-9,867741
1570546314505	0,882599	0,156906	-9,906593
1570546314510	0,843372	0,117680	-9,906593
1570546314515	0,961052	0,117680	-9,906593
1570546314520	0,921825	0,156906	-9,828897
1570546314525	0,921825	0,156906	-9,790044
1570546314529	0,961052	0,117680	-9,828897
1570546314534	0,921825	0,117680	-9,867741
1570546314539	0,921825	0,156906	-9,790044
1570546314544	1,000278	0,078453	-9,790044
1570546314549	1,039505	0,235360	-9,790044
1570546314554	0,921825	0,196133	-9,867741
1570546314559	0,843372	0,196133	-9,828897
1570546314564	0,882599	0,235360	-9,828897
1570546314569	0,843372	0,156906	-9,867741
1570546314574	0,882599	0,156906	-9,906593
1570546314579	0,921825	0,078453	-9,751200
1570546314584	0,882599	0,039227	-9,945437
1570546314589	0,882599	0,156906	-9,906593
1570546314594	0,882599	0,117680	-9,906593
1570546314599	0,843372	0,156906	-9,867741
1570546314604	0,921825	0,078453	-9,828897
1570546314609	0,961052	0,156906	-9,945437
1570546314614	0,961052	0,196133	-9,751200
1570546314619	0,921825	0,117680	-9,790044
1570546314624	0,843372	0,078453	-9,828897
1570546314629	0,843372	0,039227	-9,828897
1570546314634	0,804145	0,117680	-9,906593
1570546314639	0,882599	0,156906	-9,828897
1570546314644	0,921825	0,000000	-9,828897
1570546314649	1,000278	0,000000	-9,828897
1570546314654	0,961052	-0,039227	-9,790044
1570546314659	0,961052	0,000000	-9,673504
1570546314663	0,882599	0,078453	-9,712348
1570546314668	0,843372	0,078453	-9,790044
1570546314673	0,961052	0,117680	-9,828897
1570546314678	0,843372	0,117680	-9,790044
1570546314683	0,804145	0,117680	-9,751200
1570546314688	0,804145	0,156906	-9,712348
1570546314693	0,882599	0,156906	-9,828897
1570546314698	0,882599	0,039227	-9,712348
1570546314703	0,921825	0,117680	-9,790044
1570546314708	0,921825	0,235360	-9,790044
1570546314713	1,000278	0,196133	-9,751200
1570546314718	1,039505	0,156906	-9,867741
1570546314723	0,882599	0,156906	-9,867741
1570546314728	0,804145	0,039227	-9,945437
1570546314733	0,921825	0,078453	-9,867741
1570546314738	0,921825	0,078453	-9,828897
1570546314743	0,921825	0,078453	-9,790044
1570546314748	0,921825	0,078453	-9,828897
1570546314753	0,882599	0,078453	-9,945437
1570546314758	0,843372	0,078453	-9,906593
1570546314763	0,921825	0,078453	-9,867741
1570546314768	0,921825	0,039227	-9,867741
1570546314773	0,921825	0,039227	-9,751200
1570546314778	0,882599	0,039227	-9,906593
1570546314783	0,882599	0,078453	-9,828897
1570546314788	0,843372	0,156906	-9,712348
1570546314793	0,804145	0,117680	-9,751200
1570546314797	0,843372	0,117680	-9,906593
1570546314802	0,843372	0,156906	-9,828897
1570546314807	0,921825	0,117680	-9,751200
1570546314812	0,882599	0,156906	-9,790044
1570546314817	0,921825	0,078453	-9,867741
1570546314822	0,921825	0,156906	-9,867741
1570546314827	0,882599	0,117680	-9,828897
1570546314832	0,843372	0,156906	-9,790044
1570546314837	0,882599	0,156906	-9,790044
1570546314842	0,921825	0,117680	-9,790044
1570546314847	0,921825	-0,039227	-9,751200
1570546314852	1,039505	0,078453	-9,751200
1570546314857	0,882599	0,078453	-9,712348
1570546314862	0,804145	0,078453	-9,712348
1570546314867	0,804145	0,078453	-9,673504
1570546314872	0,804145	0,078453	-9,712348
1570546314877	0,882599	0,039227	-9,712348
1570546314882	0,882599	0,078453	-9,673504
1570546314887	0,882599	0,078453	-9,712348
1570546314892	0,882599	0,117680	-9,673504
1570546314897	0,882599	0,156906	-9,867741
1570546314902	0,921825	0,156906	-9,790044
1570546314907	0,882599	0,156906	-9,790044
1570546314912	0,921825	0,117680	-9,828897
1570546314917	0,961052	0,196133	-9,945437
1570546314922	0,921825	0,156906	-9,867741
1570546314927	1,000278	0,117680	-9,790044
1570546314932	0,961052	0,196133	-9,673504
1570546314936	1,039505	0,117680	-9,790044
1570546314941	1,000278	0,078453	-9,751200
1570546314946	0,921825	0,117680	-9,828897
1570546314951	0,961052	0,078453	-9,790044
1570546314956	0,804145	0,117680	-9,751200
1570546314961	0,804145	0,117680	-9,867741
1570546314966	0,921825	0,156906	-9,828897
1570546314971	0,882599	0,156906	-9,867741
1570546314976	0,804145	0,156906	-9,867741
1570546314981	0,961052	0,078453	-9,828897
1570546314986	1,078732	0,117680	-9,867741
1570546314991	1,117958	0,196133	-9,867741
1570546314996	1,000278	0,156906	-9,790044
1570546315001	1,039505	0,117680	-9,867741
1570546315006	0,961052	0,156906	-9,751200
1570546315011	0,921825	0,156906	-9,867741
1570546315016	0,882599	0,039227	-9,751200
1570546315021	0,804145	0,078453	-9,828897
1570546315026	0,804145	0,078453	-9,867741
1570546315031	0,882599	0,117680	-9,867741
1570546315036	0,843372	0,196133	-9,828897
1570546315041	0,843372	0,196133	-9,867741
1570546315046	0,843372	0,117680	-9,790044
1570546315051	0,843372	0,117680	-9,751200
1570546315056	0,921825	0,078453	-9,712348
1570546315061	0,882599	0,039227	-9,828897
1570546315066	0,804145	0,039227	-9,790044
1570546315070	0,843372	0,196133	-9,751200
1570546315075	0,804145	0,196133	-9,790044
1570546315080	0,882599	0,235360	-9,790044
1570546315085	0,921825	0,196133	-9,828897
1570546315090	0,921825	0,156906	-9,828897
1570546315095	0,843372	0,156906	-9,790044
1570546315100	0,882599	0,196133	-9,867741
1570546315105	0,843372	0,117680	-9,828897
1570546315110	0,921825	0,117680	-9,867741
1570546315115	0,843372	0,117680	-9,790044
1570546315120	0,921825	0,117680	-9,790044
1570546315125	0,882599	0,117680	-9,790044
1570546315130	0,921825	0,078453	-9,828897
1570546315135	0,804145	0,039227	-9,828897
1570546315140	0,843372	0,117680	-9,867741
1570546315145	0,961052	0,156906	-9,828897
1570546315150	0,921825	0,196133	-9,867741
1570546315155	0,843372	0,156906	-9,867741
1570546315160	0,882599	0,156906	-9,790044
1570546315165	1,000278	0,196133	-9,790044
1570546315170	0,882599	0,235360	-9,751200
1570546315175	0,764919	0,235360	-9,906593
1570546315180	0,882599	0,196133	-9,867741
1570546315185	0,882599	0,156906	-9,828897
1570546315190	0,882599	0,078453	-9,828897
1570546315195	0,843372	0,078453	-9,790044
1570546315200	0,882599	0,156906	-9,751200
1570546315204	0,882599	0,117680	-9,867741
1570546315209	0,882599	0,156906	-9,828897
1570546315214	0,921825	0,196133	-9,906593
1570546315219	1,039505	0,078453	-9,984290
1570546315224	1,039505	0,156906	-9,867741
1570546315229	0,961052	0,117680	-9,945437
1570546315234	0,921825	0,196133	-10,023134
1570546315239	0,921825	0,117680	-9,945437
1570546315244	0,843372	0,078453	-9,867741
1570546315249	0,804145	0,078453	-9,828897
1570546315254	0,804145	0,039227	-9,828897
1570546315259	0,843372	0,039227	-9,945437
1570546315264	0,843372	0,078453	-9,828897
1570546315269	0,961052	0,117680	-9,906593
1570546315274	0,843372	0,196133	-9,828897
1570546315279	0,843372	0,078453	-9,790044
